0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.855931816156953573e-04,-1.111144592869095504e-04,4.129290464334189892e-04,-2.778203452180605382e-06,-5.373070016503334045e-04,1.248145272256806493e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,3.592358410742235719e-08,1.480766804888844490e-04,-3.116879452136345208e-05,2.453068191243801266e-05,8.184598300431389362e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.297321043442934752e-05,1.590992469573393464e-04,-1.249993336386978626e-03,-2.489146078005433083e-03,7.941936142742633820e-03,3.081164322793483734e-03,-1.423787674866616726e-03,-2.393391216173768044e-03,-3.836168034467846155e-04,0.000000000000000000e+00,8.903493289835751057e-05,1.925289398059248924e-03,3.619845490902662277e-03,-1.937744673341512680e-03,5.098825786262750626e-03,4.158917348831892014e-03,-4.397160373628139496e-04,1.352377603325294331e-05,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.321543008089065552e-03,-1.119099673815071583e-03,-9.190480923280119896e-04,5.977522581815719604e-03,-5.956786684691905975e-03,3.667789511382579803e-03,1.728252507746219635e-03,-4.342906177043914795e-03,-3.870954737067222595e-03,-1.824581646360456944e-03,1.907347002997994423e-03,1.403068541549146175e-03,8.970438502728939056e-03,-6.482060416601598263e-04,-4.173506167717278004e-04,-2.434637630358338356e-03,-1.323527190834283829e-03,6.704797502607107162e-03,-1.605522353202104568e-03,5.161323933862149715e-04,-9.905867045745253563e-04,4.359260117325902684e-07,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.476843292242847383e-06,-2.040398248936980963e-05,3.935188520699739456e-03,5.605657584965229034e-03,-2.854610094800591469e-03,-2.693815156817436218e-03,-4.265640862286090851e-03,6.008740514516830444e-03,-3.157433588057756424e-03,-1.190084591507911682e-02,1.014801766723394394e-02,-8.021207526326179504e-03,-1.695119659416377544e-03,2.323986263945698738e-03,-2.958723343908786774e-03,-4.782476928085088730e-03,-1.116041326895356178e-03,-5.843845196068286896e-03,-6.090512964874505997e-03,2.173423534259200096e-03,1.528563589090481400e-04,2.029157243669033051e-03,-5.512931966222822666e-04,-2.774477761704474688e-04,9.897782001644372940e-04,2.310216041223611683e-05,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-5.509342031473352108e-07,1.021974720060825348e-03,-7.415877771563827991e-04,5.195709876716136932e-03,-4.631935618817806244e-03,5.803517065942287445e-03,-1.407817588187754154e-03,-6.807930301874876022e-03,-5.059366812929511070e-04,1.248710602521896362e-02,-4.820330999791622162e-03,2.130792662501335144e-02,3.390828380361199379e-03,-1.194288209080696106e-02,3.079711226746439934e-03,-1.375825726427137852e-03,-6.089650094509124756e-03,-4.447571467608213425e-03,-1.674833893775939941e-02,-1.251005753874778748e-02,4.570848308503627777e-03,4.358026781119406223e-04,8.586618117988109589e-03,2.847136696800589561e-03,3.856102004647254944e-03,6.258232984691858292e-03,-2.098004333674907684e-03,-7.548668654635548592e-04,-6.269366713240742683e-04,-3.659610592876560986e-05,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.169333649566397071e-05,1.368141151033341885e-03,-1.708670868538320065e-03,-9.466854855418205261e-03,-7.714862003922462463e-03,5.781118292361497879e-03,-9.851949289441108704e-03,-5.683363601565361023e-02,-1.247917767614126205e-02,4.891977645456790924e-03,4.801799543201923370e-03,-5.637295078486204147e-03,-4.676123149693012238e-03,-9.814365766942501068e-03,-8.787383558228611946e-04,1.018425915390253067e-02,3.266656771302223206e-03,-1.876315288245677948e-02,-6.553491577506065369e-03,-1.950266957283020020e-02,2.434973977506160736e-02,-1.475280895829200745e-02,-1.277939882129430771e-03,-3.363205119967460632e-03,-4.058378748595714569e-03,-2.603208273649215698e-02,1.000905060209333897e-03,9.451454388909041882e-04,-9.558501187711954117e-05,-8.165936378645710647e-06,-8.969245827756822109e-04,2.354591852053999901e-03,-1.849096384830772877e-03,-9.463044989388436079e-05,-4.498791895457543433e-05,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100058143492788076e-04,1.714499667286872864e-03,3.580359974876046181e-03,7.141514215618371964e-03,-2.009608782827854156e-03,8.370260708034038544e-03,2.408765023574233055e-03,1.901050563901662827e-03,1.180074177682399750e-03,-2.146682515740394592e-02,1.235843729227781296e-02,-2.473863540217280388e-03,-2.036231569945812225e-03,1.754627749323844910e-02,-3.180250758305191994e-03,5.203390028327703476e-03,2.361525595188140869e-02,6.847002077847719193e-03,-4.445069469511508942e-03,3.947987686842679977e-03,-7.677888497710227966e-03,2.924704179167747498e-02,-2.115444652736186981e-02,7.416870445013046265e-03,-3.225242486223578453e-03,-7.319479482248425484e-04,4.816304426640272141e-03,2.097523398697376251e-02,1.704864203929901123e-03,-1.063585747033357620e-02,3.767961403355002403e-03,2.045072615146636963e-03,-2.063270891085267067e-03,-3.403715556487441063e-03,3.391096834093332291e-04,5.416587460786104202e-03,4.640087019652128220e-03,-1.664173760218545794e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.857569804997183383e-05,1.240696874447166920e-03,3.788406727835536003e-03,8.138488978147506714e-03,2.150539075955748558e-03,4.109798464924097061e-03,2.747046574950218201e-02,8.437390439212322235e-03,1.848818920552730560e-02,-9.954951237887144089e-04,-1.161005627363920212e-02,-1.842167810536921024e-03,-2.441570162773132324e-02,1.930880174040794373e-02,-2.992578409612178802e-02,1.385069079697132111e-02,-3.336204448714852333e-03,-5.723962094634771347e-03,-4.218682646751403809e-03,1.313527300953865051e-02,8.712199050933122635e-04,3.640517359599471092e-03,-7.946485653519630432e-03,-1.400147844105958939e-02,4.832720384001731873e-03,4.200049676001071930e-03,-1.964448578655719757e-02,-8.347357506863772869e-04,-6.342709064483642578e-03,6.954288575798273087e-03,7.614003494381904602e-03,-1.011674874462187290e-03,-5.106313154101371765e-03,1.888516359031200409e-02,7.459977059625089169e-04,-1.089012622833251953e-02,3.785094711929559708e-03,-6.834739353507757187e-03,1.307513681240379810e-03,1.939709036378189921e-04,-2.919847702287370339e-06,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.915407771477475762e-06,1.016710652038455009e-03,1.166058587841689587e-03,-8.095290511846542358e-03,-2.693569054827094078e-03,-1.881876029074192047e-02,-1.194037869572639465e-02,-1.593496650457382202e-02,-2.138790301978588104e-02,3.166472888551652431e-04,-1.329566817730665207e-02,2.284707268700003624e-03,-4.579816013574600220e-03,-1.050797197967767715e-02,-1.202164962887763977e-02,1.458131894469261169e-02,4.472731612622737885e-03,1.031662151217460632e-02,3.950734622776508331e-03,1.442100387066602707e-03,-5.467991810292005539e-03,-7.885173894464969635e-03,-9.988222736865282059e-04,-3.578610718250274658e-02,-6.633876822888851166e-03,-1.691915839910507202e-02,1.432115118950605392e-02,1.284675020724534988e-02,8.873950690031051636e-03,-2.130332402884960175e-03,1.497836085036396980e-03,2.777959220111370087e-03,1.308685634285211563e-02,-1.735049532726407051e-03,-1.613153377547860146e-03,-8.345901733264327049e-04,-2.280486281961202621e-03,4.859804641455411911e-03,-5.500587634742259979e-03,5.331271328032016754e-03,3.734924597665667534e-03,5.183553323149681091e-03,2.468222519382834435e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.700147154740989208e-04,4.750375635921955109e-03,2.099368721246719360e-03,1.102604810148477554e-02,9.102761745452880859e-03,4.999925731681287289e-04,-1.125554740428924561e-02,2.129909582436084747e-03,-8.310371078550815582e-03,1.461489242501556873e-03,-1.524826418608427048e-02,4.958071280270814896e-03,1.135582756251096725e-02,1.751530170440673828e-02,8.837386034429073334e-03,-1.811379566788673401e-02,-8.580755442380905151e-03,-1.131918397732079029e-03,6.219204515218734741e-03,1.703464984893798828e-02,1.955851912498474121e-02,-3.844630438834428787e-03,-1.444480475038290024e-02,-2.716720663011074066e-02,-1.170083787292242050e-02,3.733053570613265038e-03,8.350989082828164101e-04,1.051102764904499054e-02,-3.533228766173124313e-03,-2.808531979098916054e-03,-9.920806623995304108e-03,-1.169898454099893570e-02,2.574978396296501160e-03,-2.736443653702735901e-03,-1.172432489693164825e-02,-4.300725180655717850e-03,-3.099786117672920227e-02,-5.846409127116203308e-03,7.026932202279567719e-03,1.873677782714366913e-02,1.797678763978183270e-03,5.829352885484695435e-03,-5.191609263420104980e-03,-3.438282419665483758e-06,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
